"DISTRITO","SECCION","BARRIO","EDAD","HOMBRES","MUJERES"
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 20",3,4
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 21",2,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 22",5,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 23",5,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 24",9,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 25",9,6
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 26",3,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 27",7,10
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 28",10,9
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 29",9,10
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 30",7,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 31",9,10
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 32",6,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 33",3,3
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 34",10,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 35",6,6
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 36",5,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 37",11,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 38",6,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 39",12,3
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 40",2,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 41",4,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 42",3,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 43",2,4
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 44",4,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 45",6,6
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 46",3,4
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 47",5,6
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 48",3,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 49",4,10
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 50",8,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 51",7,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 52",4,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 53",7,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 54",6,10
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 55",9,18
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 56",8,9
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 57",12,11
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 58",6,16
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 59",18,21
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 60",14,11
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 61",13,11
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 62",6,19
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 63",12,12
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 64",10,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 65",4,9
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 66",12,13
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 67",7,12
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 68",9,4
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 69",5,8
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 70",5,12
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 71",6,9
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 72",6,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 73",3,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 74",7,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 75",8,2
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 76",5,6
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 77",7,4
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 78",6,6
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 79",0,2
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 80",1,9
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 81",8,7
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 82",3,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 83",5,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 84",3,5
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 85",0,4
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 86",0,1
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 87",0,2
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 88",1,3
" 02"," 018","LOS PRINCIPES-LA FONTANILLA"," 89",1,2
" 02"," 018","LOS PRINCIPES-LA FONTANILLA","90 y más años",3,6
" 02"," 019","CAMPOS DE SORIA"," 00",2,5
" 02"," 019","CAMPOS DE SORIA"," 01",1,4
" 02"," 019","CAMPOS DE SORIA"," 02",3,2
" 02"," 019","CAMPOS DE SORIA"," 03",0,3
" 02"," 019","CAMPOS DE SORIA"," 04",5,1
" 02"," 019","CAMPOS DE SORIA"," 05",4,2
" 02"," 019","CAMPOS DE SORIA"," 06",4,1
" 02"," 019","CAMPOS DE SORIA"," 07",3,7
" 02"," 019","CAMPOS DE SORIA"," 08",3,3
" 02"," 019","CAMPOS DE SORIA"," 09",2,4
" 02"," 019","CAMPOS DE SORIA"," 10",3,5
" 02"," 019","CAMPOS DE SORIA"," 11",5,3
" 02"," 019","CAMPOS DE SORIA"," 12",4,4
" 02"," 019","CAMPOS DE SORIA"," 13",2,0
" 02"," 019","CAMPOS DE SORIA"," 14",4,4
" 02"," 019","CAMPOS DE SORIA"," 15",6,5
" 02"," 019","CAMPOS DE SORIA"," 16",5,5
" 02"," 019","CAMPOS DE SORIA"," 17",1,2
" 02"," 019","CAMPOS DE SORIA"," 18",3,6
" 02"," 019","CAMPOS DE SORIA"," 19",3,5
" 02"," 019","CAMPOS DE SORIA"," 20",6,4
" 02"," 019","CAMPOS DE SORIA"," 21",7,5
" 02"," 019","CAMPOS DE SORIA"," 22",8,10
" 02"," 019","CAMPOS DE SORIA"," 23",4,7
" 02"," 019","CAMPOS DE SORIA"," 24",10,8
" 02"," 019","CAMPOS DE SORIA"," 25",5,8
" 02"," 019","CAMPOS DE SORIA"," 26",5,6
" 02"," 019","CAMPOS DE SORIA"," 27",8,7
" 02"," 019","CAMPOS DE SORIA"," 28",7,11
" 02"," 019","CAMPOS DE SORIA"," 29",7,4
" 02"," 019","CAMPOS DE SORIA"," 30",6,6
" 02"," 019","CAMPOS DE SORIA"," 31",8,3
" 02"," 019","CAMPOS DE SORIA"," 32",3,7
" 02"," 019","CAMPOS DE SORIA"," 33",4,5
" 02"," 019","CAMPOS DE SORIA"," 34",4,7
" 02"," 019","CAMPOS DE SORIA"," 35",6,3
" 02"," 019","CAMPOS DE SORIA"," 36",9,5
" 02"," 019","CAMPOS DE SORIA"," 37",8,5
" 02"," 019","CAMPOS DE SORIA"," 38",5,3
" 02"," 019","CAMPOS DE SORIA"," 39",4,12
" 02"," 019","CAMPOS DE SORIA"," 40",5,5
" 02"," 019","CAMPOS DE SORIA"," 41",5,6
" 02"," 019","CAMPOS DE SORIA"," 42",3,8
" 02"," 019","CAMPOS DE SORIA"," 43",8,4
" 02"," 019","CAMPOS DE SORIA"," 44",5,3
" 02"," 019","CAMPOS DE SORIA"," 45",7,6
" 02"," 019","CAMPOS DE SORIA"," 46",3,9
" 02"," 019","CAMPOS DE SORIA"," 47",5,8
" 02"," 019","CAMPOS DE SORIA"," 48",7,10
" 02"," 019","CAMPOS DE SORIA"," 49",4,11
" 02"," 019","CAMPOS DE SORIA"," 50",11,11
" 02"," 019","CAMPOS DE SORIA"," 51",10,9
" 02"," 019","CAMPOS DE SORIA"," 52",7,19
" 02"," 019","CAMPOS DE SORIA"," 53",9,14
" 02"," 019","CAMPOS DE SORIA"," 54",15,12
" 02"," 019","CAMPOS DE SORIA"," 55",15,8
" 02"," 019","CAMPOS DE SORIA"," 56",13,7
" 02"," 019","CAMPOS DE SORIA"," 57",7,12
" 02"," 019","CAMPOS DE SORIA"," 58",9,7
" 02"," 019","CAMPOS DE SORIA"," 59",6,9
" 02"," 019","CAMPOS DE SORIA"," 60",7,8
" 02"," 019","CAMPOS DE SORIA"," 61",9,11
" 02"," 019","CAMPOS DE SORIA"," 62",4,5
" 02"," 019","CAMPOS DE SORIA"," 63",5,9
" 02"," 019","CAMPOS DE SORIA"," 64",4,10
" 02"," 019","CAMPOS DE SORIA"," 65",7,8
" 02"," 019","CAMPOS DE SORIA"," 66",3,10
" 02"," 019","CAMPOS DE SORIA"," 67",5,7
" 02"," 019","CAMPOS DE SORIA"," 68",6,8
" 02"," 019","CAMPOS DE SORIA"," 69",11,8
" 02"," 019","CAMPOS DE SORIA"," 70",1,10
" 02"," 019","CAMPOS DE SORIA"," 71",2,8
" 02"," 019","CAMPOS DE SORIA"," 72",3,6
" 02"," 019","CAMPOS DE SORIA"," 73",6,5
" 02"," 019","CAMPOS DE SORIA"," 74",3,5
" 02"," 019","CAMPOS DE SORIA"," 75",2,5
" 02"," 019","CAMPOS DE SORIA"," 76",4,4
" 02"," 019","CAMPOS DE SORIA"," 77",2,3
" 02"," 019","CAMPOS DE SORIA"," 78",4,6
" 02"," 019","CAMPOS DE SORIA"," 79",4,5
" 02"," 019","CAMPOS DE SORIA"," 80",3,4
" 02"," 019","CAMPOS DE SORIA"," 81",4,5
" 02"," 019","CAMPOS DE SORIA"," 82",5,4
" 02"," 019","CAMPOS DE SORIA"," 83",1,3
" 02"," 019","CAMPOS DE SORIA"," 84",1,3
" 02"," 019","CAMPOS DE SORIA"," 85",2,2
" 02"," 019","CAMPOS DE SORIA"," 86",3,1
" 02"," 019","CAMPOS DE SORIA"," 87",0,2
" 02"," 019","CAMPOS DE SORIA"," 88",1,5
" 02"," 019","CAMPOS DE SORIA"," 89",1,1
" 02"," 019","CAMPOS DE SORIA","90 y más años",0,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 00",5,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 01",8,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 02",3,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 03",9,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 04",5,0
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 05",7,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 06",4,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 07",4,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 08",7,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 09",7,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 10",5,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 11",4,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 12",7,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 13",7,2
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 14",7,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 15",5,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 16",1,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 17",4,1
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 18",6,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 19",7,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 20",4,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 21",10,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 22",9,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 23",8,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 24",8,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 25",6,11
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 26",6,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 27",9,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 28",15,11
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 29",11,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 30",13,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 31",20,12
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 32",11,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 33",9,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 34",17,12
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 35",7,11
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 36",15,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 37",8,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 38",13,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 39",13,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 40",9,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 41",8,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 42",10,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 43",6,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 44",8,14
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 45",7,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 46",3,11
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 47",10,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 48",6,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 49",7,13
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 50",13,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 51",10,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 52",8,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 53",5,15
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 54",10,16
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 55",11,14
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 56",12,16
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 57",10,13
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 58",16,17
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 59",12,19
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 60",11,21
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 61",12,19
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 62",14,21
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 63",13,13
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 64",9,18
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 65",13,13
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 66",9,11
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 67",10,14
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 68",16,9
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 69",7,10
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 70",9,12
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 71",6,8
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 72",8,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 73",8,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 74",6,7
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 75",5,6
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 76",3,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 77",4,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 78",0,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 79",5,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 80",3,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 81",2,5
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 82",1,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 83",4,4
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 84",1,1
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 85",0,2
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 86",1,3
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 87",2,2
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 88",1,0
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO"," 89",0,1
" 02"," 020","MACARENA TRES HUERTAS-MACARENA CINCO","90 y más años",0,10
" 02"," 021","PIO XII"," 00",1,6
" 02"," 021","PIO XII"," 01",3,3
" 02"," 021","PIO XII"," 02",2,3
" 02"," 021","PIO XII"," 03",2,4
" 02"," 021","PIO XII"," 04",2,3
" 02"," 021","PIO XII"," 05",1,3
" 02"," 021","PIO XII"," 06",2,0
" 02"," 021","PIO XII"," 07",1,5
" 02"," 021","PIO XII"," 08",5,3
" 02"," 021","PIO XII"," 09",4,3
" 02"," 021","PIO XII"," 10",1,2
" 02"," 021","PIO XII"," 11",4,4
" 02"," 021","PIO XII"," 12",1,6
" 02"," 021","PIO XII"," 13",3,1
" 02"," 021","PIO XII"," 14",4,3
" 02"," 021","PIO XII"," 15",5,1
" 02"," 021","PIO XII"," 16",6,4
" 02"," 021","PIO XII"," 17",0,1
" 02"," 021","PIO XII"," 18",6,2
" 02"," 021","PIO XII"," 19",4,2
" 02"," 021","PIO XII"," 20",5,4
" 02"," 021","PIO XII"," 21",1,4
" 02"," 021","PIO XII"," 23",3,4
" 02"," 021","PIO XII"," 24",7,2
" 02"," 021","PIO XII"," 25",4,3
" 02"," 021","PIO XII"," 26",1,5
" 02"," 021","PIO XII"," 27",6,7
" 02"," 021","PIO XII"," 28",1,5
" 02"," 021","PIO XII"," 29",3,4
" 02"," 021","PIO XII"," 30",3,9
" 02"," 021","PIO XII"," 31",4,3
" 02"," 021","PIO XII"," 32",4,5
" 02"," 021","PIO XII"," 33",5,6
" 02"," 021","PIO XII"," 34",4,5
" 02"," 021","PIO XII"," 35",4,5
" 02"," 021","PIO XII"," 36",5,5
" 02"," 021","PIO XII"," 37",4,2
" 02"," 021","PIO XII"," 38",4,9
" 02"," 021","PIO XII"," 39",7,4
" 02"," 021","PIO XII"," 40",4,2
" 02"," 021","PIO XII"," 41",3,7
" 02"," 021","PIO XII"," 42",10,3
" 02"," 021","PIO XII"," 43",5,8
" 02"," 021","PIO XII"," 44",9,6
" 02"," 021","PIO XII"," 45",3,3
" 02"," 021","PIO XII"," 46",4,9
" 02"," 021","PIO XII"," 47",10,6
" 02"," 021","PIO XII"," 48",5,9
" 02"," 021","PIO XII"," 49",6,10
" 02"," 021","PIO XII"," 50",13,3
" 02"," 021","PIO XII"," 51",10,11
" 02"," 021","PIO XII"," 52",11,5
" 02"," 021","PIO XII"," 53",9,8
" 02"," 021","PIO XII"," 54",6,11
" 02"," 021","PIO XII"," 55",3,10
" 02"," 021","PIO XII"," 56",6,7
" 02"," 021","PIO XII"," 57",3,6
" 02"," 021","PIO XII"," 58",6,5
" 02"," 021","PIO XII"," 59",6,12
" 02"," 021","PIO XII"," 60",5,3
" 02"," 021","PIO XII"," 61",4,4
" 02"," 021","PIO XII"," 62",4,4
" 02"," 021","PIO XII"," 63",1,3
" 02"," 021","PIO XII"," 64",1,3
" 02"," 021","PIO XII"," 65",4,8
" 02"," 021","PIO XII"," 66",3,5
" 02"," 021","PIO XII"," 67",5,3
" 02"," 021","PIO XII"," 68",5,3
" 02"," 021","PIO XII"," 69",1,7
" 02"," 021","PIO XII"," 70",3,2
" 02"," 021","PIO XII"," 71",4,7
" 02"," 021","PIO XII"," 72",3,4
" 02"," 021","PIO XII"," 73",0,1
" 02"," 021","PIO XII"," 74",3,6
" 02"," 021","PIO XII"," 75",4,3
" 02"," 021","PIO XII"," 76",1,5
" 02"," 021","PIO XII"," 77",2,5
" 02"," 021","PIO XII"," 78",4,6
" 02"," 021","PIO XII"," 79",1,6
" 02"," 021","PIO XII"," 80",5,11
" 02"," 021","PIO XII"," 81",3,8
" 02"," 021","PIO XII"," 82",4,10
" 02"," 021","PIO XII"," 83",3,9
" 02"," 021","PIO XII"," 84",5,14
" 02"," 021","PIO XII"," 85",2,8
" 02"," 021","PIO XII"," 86",5,13
" 02"," 021","PIO XII"," 87",5,7
" 02"," 021","PIO XII"," 88",2,6
" 02"," 021","PIO XII"," 89",3,6
" 02"," 021","PIO XII","90 y más años",11,12
" 02"," 022","PIO XII"," 00",3,5
" 02"," 022","PIO XII"," 01",3,5
" 02"," 022","PIO XII"," 02",7,2
" 02"," 022","PIO XII"," 03",4,4
" 02"," 022","PIO XII"," 04",3,5
" 02"," 022","PIO XII"," 05",4,6
" 02"," 022","PIO XII"," 06",4,4
" 02"," 022","PIO XII"," 07",2,1
" 02"," 022","PIO XII"," 08",6,7
" 02"," 022","PIO XII"," 09",1,7
" 02"," 022","PIO XII"," 10",3,5
" 02"," 022","PIO XII"," 11",2,7
" 02"," 022","PIO XII"," 12",3,3
" 02"," 022","PIO XII"," 13",5,2
" 02"," 022","PIO XII"," 14",4,8
" 02"," 022","PIO XII"," 15",6,6
" 02"," 022","PIO XII"," 16",9,4
" 02"," 022","PIO XII"," 17",5,1
" 02"," 022","PIO XII"," 18",3,0
" 02"," 022","PIO XII"," 19",2,5
" 02"," 022","PIO XII"," 20",4,1
" 02"," 022","PIO XII"," 21",3,5
" 02"," 022","PIO XII"," 22",5,2
" 02"," 022","PIO XII"," 23",1,3
" 02"," 022","PIO XII"," 24",5,3
" 02"," 022","PIO XII"," 25",3,7
" 02"," 022","PIO XII"," 26",4,2
" 02"," 022","PIO XII"," 27",4,4
" 02"," 022","PIO XII"," 28",7,4
" 02"," 022","PIO XII"," 29",5,4
" 02"," 022","PIO XII"," 30",6,6
" 02"," 022","PIO XII"," 31",4,6
" 02"," 022","PIO XII"," 32",5,7
" 02"," 022","PIO XII"," 33",7,7
" 02"," 022","PIO XII"," 34",6,5
" 02"," 022","PIO XII"," 35",11,7
" 02"," 022","PIO XII"," 36",7,7
" 02"," 022","PIO XII"," 37",10,7
" 02"," 022","PIO XII"," 38",9,6
" 02"," 022","PIO XII"," 39",8,9
" 02"," 022","PIO XII"," 40",12,10
" 02"," 022","PIO XII"," 41",12,10
" 02"," 022","PIO XII"," 42",8,13
" 02"," 022","PIO XII"," 43",10,11
" 02"," 022","PIO XII"," 44",8,9
" 02"," 022","PIO XII"," 45",10,8
" 02"," 022","PIO XII"," 46",11,6
" 02"," 022","PIO XII"," 47",7,8
" 02"," 022","PIO XII"," 48",7,8
" 02"," 022","PIO XII"," 49",3,10
" 02"," 022","PIO XII"," 50",6,5
" 02"," 022","PIO XII"," 51",9,8
" 02"," 022","PIO XII"," 52",6,6
" 02"," 022","PIO XII"," 53",2,8
" 02"," 022","PIO XII"," 54",8,5
" 02"," 022","PIO XII"," 55",5,11
" 02"," 022","PIO XII"," 56",2,2
" 02"," 022","PIO XII"," 57",10,7
" 02"," 022","PIO XII"," 58",7,7
" 02"," 022","PIO XII"," 59",9,4
" 02"," 022","PIO XII"," 60",3,2
" 02"," 022","PIO XII"," 61",6,2
" 02"," 022","PIO XII"," 62",3,4
" 02"," 022","PIO XII"," 63",4,4
" 02"," 022","PIO XII"," 64",3,2
" 02"," 022","PIO XII"," 65",4,4
" 02"," 022","PIO XII"," 66",6,3
" 02"," 022","PIO XII"," 67",6,6
" 02"," 022","PIO XII"," 68",2,3
" 02"," 022","PIO XII"," 69",2,10
" 02"," 022","PIO XII"," 70",4,10
" 02"," 022","PIO XII"," 71",4,2
" 02"," 022","PIO XII"," 72",5,9
" 02"," 022","PIO XII"," 73",4,7
" 02"," 022","PIO XII"," 74",1,5
" 02"," 022","PIO XII"," 75",4,4
" 02"," 022","PIO XII"," 76",2,7
" 02"," 022","PIO XII"," 77",5,3
" 02"," 022","PIO XII"," 78",0,5
" 02"," 022","PIO XII"," 79",4,6
" 02"," 022","PIO XII"," 80",2,7
" 02"," 022","PIO XII"," 81",1,6
" 02"," 022","PIO XII"," 82",1,8
" 02"," 022","PIO XII"," 83",2,7
" 02"," 022","PIO XII"," 84",4,4
" 02"," 022","PIO XII"," 85",3,6
" 02"," 022","PIO XII"," 86",2,7
" 02"," 022","PIO XII"," 87",1,8
" 02"," 022","PIO XII"," 88",1,3
" 02"," 022","PIO XII"," 89",1,4
" 02"," 022","PIO XII","90 y más años",7,11
" 02"," 023","BEGO¿A-SANTA CATALINA"," 00",10,6
" 02"," 023","BEGO¿A-SANTA CATALINA"," 01",10,6
" 02"," 023","BEGO¿A-SANTA CATALINA"," 02",10,7
" 02"," 023","BEGO¿A-SANTA CATALINA"," 03",14,13
" 02"," 023","BEGO¿A-SANTA CATALINA"," 04",6,16
" 02"," 023","BEGO¿A-SANTA CATALINA"," 05",15,10
" 02"," 023","BEGO¿A-SANTA CATALINA"," 06",8,11
" 02"," 023","BEGO¿A-SANTA CATALINA"," 07",8,12
" 02"," 023","BEGO¿A-SANTA CATALINA"," 08",17,12
" 02"," 023","BEGO¿A-SANTA CATALINA"," 09",11,8
" 02"," 023","BEGO¿A-SANTA CATALINA"," 10",12,12
" 02"," 023","BEGO¿A-SANTA CATALINA"," 11",12,12
" 02"," 023","BEGO¿A-SANTA CATALINA"," 12",8,12
" 02"," 023","BEGO¿A-SANTA CATALINA"," 13",4,10
" 02"," 023","BEGO¿A-SANTA CATALINA"," 14",8,9
" 02"," 023","BEGO¿A-SANTA CATALINA"," 15",4,10
" 02"," 023","BEGO¿A-SANTA CATALINA"," 16",9,7
" 02"," 023","BEGO¿A-SANTA CATALINA"," 17",5,1
" 02"," 023","BEGO¿A-SANTA CATALINA"," 18",5,5
" 02"," 023","BEGO¿A-SANTA CATALINA"," 19",12,12
" 02"," 023","BEGO¿A-SANTA CATALINA"," 20",12,9
" 02"," 023","BEGO¿A-SANTA CATALINA"," 21",10,15
" 02"," 023","BEGO¿A-SANTA CATALINA"," 22",15,7
" 02"," 023","BEGO¿A-SANTA CATALINA"," 23",13,10
" 02"," 023","BEGO¿A-SANTA CATALINA"," 24",11,14
" 02"," 023","BEGO¿A-SANTA CATALINA"," 25",18,10
" 02"," 023","BEGO¿A-SANTA CATALINA"," 26",11,11
" 02"," 023","BEGO¿A-SANTA CATALINA"," 27",14,16
