LÍNEA,NOMBRE LÍNEA,DESTINO SECCIÓN,NODO,NOMBRE PARADA,LATITUD_WS84,LONGITUD_WS84
A3,Prado - Sevilla Este,SEVILLA ESTE,713,Alcalde Manuel del Valle (Hespérides),37.3994,-5.969095
A3,Prado - Sevilla Este,SEVILLA ESTE,819,Alcalde Manuel del Valle (Kansas City),37.39712,-5.96668673
A3,Prado - Sevilla Este,SEVILLA ESTE,567,Éfeso (Avenida Soleá),37.3948631,-5.963838
A3,Prado - Sevilla Este,SEVILLA ESTE,704,Jerusalén (Junta Municipal de Distrito),37.39393,-5.96115875
A3,Prado - Sevilla Este,SEVILLA ESTE,705,Jerusalén (Tesalónica),37.395237,-5.959514
A3,Prado - Sevilla Este,SEVILLA ESTE,719,Tesalónica (Gitanillo de Triana),37.3968658,-5.96001863
A3,Prado - Sevilla Este,SEVILLA ESTE,138,Pedro Romero (San Ignacio de Loyola),37.3986969,-5.959013
A3,Prado - Sevilla Este,SEVILLA ESTE,113,Pedro Romero (Antioquía),37.4000626,-5.95677853
A3,Prado - Sevilla Este,SEVILLA ESTE,114,Antioquía (Damasco),37.3981361,-5.95639229
A3,Prado - Sevilla Este,SEVILLA ESTE,642,Montes Sierra (Santa Clara de Cuba),37.394,-5.951886
A3,Prado - Sevilla Este,SEVILLA ESTE,454,Montes Sierra (SE-30),37.397625,-5.94747639
A3,Prado - Sevilla Este,SEVILLA ESTE,455,Alcalde Luis Uruñuela (Las Góndolas),37.4012566,-5.943378
A3,Prado - Sevilla Este,SEVILLA ESTE,457,Alcalde Luis Uruñuela (Los Azores),37.4024734,-5.94190836
A3,Prado - Sevilla Este,SEVILLA ESTE,216,Alcalde Luis Uruñuela (Puerta Este),37.40364,-5.938883
A3,Prado - Sevilla Este,SEVILLA ESTE,667,Alcalde Luis Uruñuela (Jardines Edén),37.40435,-5.936018
A3,Prado - Sevilla Este,SEVILLA ESTE,433,Alc. Luis Uruñuela (Palacio Congresos),37.4054222,-5.93205929
A3,Prado - Sevilla Este,SEVILLA ESTE,441,Alcalde Luis Uruñuela (Parque Alcosa),37.4045029,-5.929227
A3,Prado - Sevilla Este,SEVILLA ESTE,497,Avenida de Las Ciencias (Ciudad Blanca),37.403038,-5.92808962
A3,Prado - Sevilla Este,SEVILLA ESTE,800,Avenida de Las Ciencias (Ciudad Verde),37.4016151,-5.92710257
A3,Prado - Sevilla Este,SEVILLA ESTE,734,Avda. Las Ciencias (Edif. Estrella Este),37.3981361,-5.92462444
A3,Prado - Sevilla Este,SEVILLA ESTE,735,Avenida de Las Ciencias (Ulises),37.3957138,-5.922897
A3,Prado - Sevilla Este,SEVILLA ESTE,743,Avda. Las Ciencias (Edif. Albéniz),37.393364,-5.92123365
A3,Prado - Sevilla Este,SEVILLA ESTE,736,Avda. Las Ciencias (Edif. Las Camelias),37.39146,-5.920376
A3,Prado - Sevilla Este,SEVILLA ESTE,464,Av. La Aeronáutica (Andal. Residencial),37.38883,-5.92056847
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,464,Av. La Aeronáutica (Andal. Residencial),37.38883,-5.92056847
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,465,Andalucía Residencial,37.3871231,-5.92306852
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,485,Autovía de Málaga (C. de Automovilismo),37.38611,-5.92728472
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,483,Autovía de Málaga (La Negrilla),37.3862724,-5.93240261
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,409,Avda. Andalucía (Resid. Sta. Isabel),37.3866119,-5.942595
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,388,Avenida de Andalucía (Tussam),37.3868752,-5.94766951
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,381,Avenida de Andalucía (Los Pájaros),37.38731,-5.9550724
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,598,Av. Andalucía (Rda. del Tamarguillo),37.387455,-5.957787
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,763,Avenida de Andalucía (Los Arcos),37.38758,-5.960237
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,291,Luis Montoto (Marqués de Nervión),37.38762,-5.96746445
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,292,Luis Montoto (Kansas City),37.38745,-5.97175074
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,330,Luis Montoto (Cefiro),37.3872833,-5.97584343
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,331,Luis Montoto (San Benito),37.3877373,-5.980114
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,2,Menéndez Pelayo (Puerta Carmona),37.38837,-5.9849925
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,297,Menéndez Pelayo (Jardines de Murillo),37.38477,-5.986744
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,4,Menéndez Pelayo (Juzgados),37.38286,-5.98772335
A3,Prado - Sevilla Este,PRADO DE S.SEBASTIAN,80,Prado San Sebastián (Carlos V,37.38067,-5.98674965
A4,Prado - Santa Aurelia,SANTA AURELIA,905,Prado San Sebastián (Carlos V,37.3805161,-5.98614359
A4,Prado - Santa Aurelia,SANTA AURELIA,591,Menéndez Pelayo (Diputación),37.3844872,-5.986669
A4,Prado - Santa Aurelia,SANTA AURELIA,301,Eduardo Dato (San Bernardo),37.3843269,-5.98214149
A4,Prado - Santa Aurelia,SANTA AURELIA,302,Eduardo Dato (Colegio Porta Coeli),37.3834419,-5.97670174
A4,Prado - Santa Aurelia,SANTA AURELIA,189,Eduardo Dato (Estadio Sánchez Pizjuán),37.382576,-5.97231531
A4,Prado - Santa Aurelia,SANTA AURELIA,190,Eduardo Dato (San Juan de Dios),37.38189,-5.968709
A4,Prado - Santa Aurelia,SANTA AURELIA,922,Gran Plaza,37.38142,-5.96650934
A4,Prado - Santa Aurelia,SANTA AURELIA,96,Marqués de Pickman (Mercado),37.38121,-5.96313524
A4,Prado - Santa Aurelia,SANTA AURELIA,615,Navio Argos,37.381897,-5.958731
A4,Prado - Santa Aurelia,SANTA AURELIA,622,Galaxia,37.38363,-5.9567275
A4,Prado - Santa Aurelia,SANTA AURELIA,663,Zorzal (Tórtola),37.3861275,-5.954461
A4,Prado - Santa Aurelia,SANTA AURELIA,379,Avenida de Andalucía (Tussam),37.38673,-5.950191
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,379,Avenida de Andalucía (Tussam),37.38673,-5.950191
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,384,Avenida de Andalucía (Satsumas),37.3865471,-5.94659948
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,312,Amor (Santa Isabel),37.38531,-5.943869
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,435,Afán (Residencia Tercera Edad),37.3762932,-5.9328227
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,429,Torbizcón (Polideportivo La Ranilla),37.3767624,-5.93417835
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,607,San José de Palmete (Correos),37.37888,-5.935321
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,385,San José de Palmete (Centro Transportes),37.3812141,-5.93848562
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,313,Amor (Satsumas),37.3840332,-5.945862
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,311,Amor (Edificios Atlántico),37.3825455,-5.949204
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,314,Carlos Marx (Edificios Cantábrico),37.3813858,-5.95218658
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,140,Avenida Juan XXIII (Parque Amate),37.37864,-5.95247364
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,571,La Monteria (Mercado),37.3768654,-5.94993353
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,581,La Calesera (Avda. de La Montería),37.37645,-5.948367
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,583,Doña Francisquita (Avda. La Calesera),37.375103,-5.94809866
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,586,Doña Francisquita (La Rosaleda),37.37455,-5.949751
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,593,Las Leandras (Los Gavilanes),37.37541,-5.951736
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,661,Puerto del Escudo (Puerto de Zegri),37.3759766,-5.9550724
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,172,Paulo Orosio (Beatriz de Ahumada),37.3762779,-5.95677853
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,171,Paulo Orosio (Ruperto Chapí),37.37672,-5.95977163
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,144,Francisco Buendía (Don Gonzalo de Mena),37.3770981,-5.96306562
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,133,Av. Ciudad Jardín (Card. R. de Castro),37.37772,-5.96611261
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,549,Gran Plaza,37.381897,-5.96633768
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,191,Eduardo Dato (San Juan de Dios),37.38194,-5.96814
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,192,Eduardo Dato (Estadio Sánchez Pizjuan),37.3826065,-5.971745
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,295,Eduardo Dato (Colegio Porta Coeli),37.38375,-5.97754955
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,296,Eduardo Dato (San Bernardo),37.3845024,-5.982351
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,297,Menéndez Pelayo (Jardines de Murillo),37.38477,-5.986744
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,4,Menéndez Pelayo (Juzgados),37.38286,-5.98772335
A4,Prado - Santa Aurelia,PRADO DE S.SEBASTIAN,905,Prado San Sebastián (Carlos V,37.3805161,-5.98614359
A5,Prado - Poligono Sur,POLIGONO SUR,906,Prado San Sebastián (Carlos V,37.380455,-5.985875
A5,Prado - Poligono Sur,POLIGONO SUR,844,Apeadero San Bernardo,37.3783264,-5.979352
A5,Prado - Poligono Sur,POLIGONO SUR,928,Ramón y Cajal (Facultad Empresariales),37.3775063,-5.976402
A5,Prado - Poligono Sur,POLIGONO SUR,344,Ramón y Cajal (San Francisco Javier),37.3766747,-5.97375
A5,Prado - Poligono Sur,POLIGONO SUR,345,Ramón y Cajal (Urbión),37.3755531,-5.96980333
A5,Prado - Poligono Sur,POLIGONO SUR,352,Ramón y Cajal (Antiguo Matadero),37.3743248,-5.96610165
A5,Prado - Poligono Sur,POLIGONO SUR,602,Canal (Parroco Antonio Gomez Villalobos),37.3740273,-5.963312
A5,Prado - Poligono Sur,POLIGONO SUR,353,Canal (Afán de Ribera),37.3748627,-5.96248627
A5,Prado - Poligono Sur,POLIGONO SUR,354,Afán de Ribera (Maestro Falla),37.37278,-5.958806
A5,Prado - Poligono Sur,POLIGONO SUR,355,Afán de Ribera (Galicia),37.37084,-5.95579147
A5,Prado - Poligono Sur,POLIGONO SUR,356,Afán de Ribera (Juan Talavera Heredia),37.3695,-5.95368862
A5,Prado - Poligono Sur,POLIGONO SUR,846,8 de Marzo (Melchor de Alcázar),37.3683243,-5.953603
A5,Prado - Poligono Sur,POLIGONO SUR,357,Avenida de Hytasa (Illescas),37.3683052,-5.955813
A5,Prado - Poligono Sur,POLIGONO SUR,347,Avenida de Hytasa (Galicia),37.3693542,-5.95804453
A5,Prado - Poligono Sur,POLIGONO SUR,348,Avenida de Hytasa (Hernán Ruiz),37.3710251,-5.96063
A5,Prado - Poligono Sur,POLIGONO SUR,349,Avenida de Hytasa (Aragón),37.37292,-5.963634
A5,Prado - Poligono Sur,POLIGONO SUR,695,Ronda del Tamarguillo (Ramón y Cajal),37.3729248,-5.96515751
A5,Prado - Poligono Sur,POLIGONO SUR,697,Rda. Tamarguillo (Av. de La Paz),37.37036,-5.96822071
A5,Prado - Poligono Sur,POLIGONO SUR,146,Avenida de La Paz (Barriada La Oliva),37.36851,-5.967958
A5,Prado - Poligono Sur,POLIGONO SUR,147,Ronda La Oliva (Las Letanías),37.3659439,-5.96725
A5,Prado - Poligono Sur,POLIGONO SUR,148,Madre de Cristo,37.3638229,-5.96831226
A5,Prado - Poligono Sur,POLIGONO SUR,651,Padre Sebastián Bandarán (Centro Cívico),37.3612556,-5.96655226
A5,Prado - Poligono Sur,POLIGONO SUR,652,José Sebas. Bandarán (Cayetano González),37.3601227,-5.96807575
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,652,José Sebas. Bandarán (Cayetano González),37.3601227,-5.96807575
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,594,Cayetano González (Sebastián Bandarán),37.3601036,-5.969878
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,595,Rda. de La Oliva (Orf. Cayet. Gonzalez),37.3624725,-5.970125
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,867,Poeta Benítez Carrasco (Ronda La Oliva),37.3635178,-5.9736495
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,377,Poeta Benítez Carrasco (Pacífico),37.3656464,-5.971901
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,993,Alf. Lasso de La Vega (Sierra La Grana),37.3669243,-5.97359037
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,966,Almirante Topete (Écija),37.3668823,-5.97492075
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,964,Almirante Topete (Estepa),37.36968,-5.975908
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,612,Almirante Topete (Ntra.Sra.Mercedes),37.3716927,-5.97632647
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,124,Ntra. Sra. Mercedes (Ramón Carande),37.37232,-5.977716
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,125,Felipe Ii (Diego de La Barrera),37.3719749,-5.98082161
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,66,Avenida La Borbolla (Felipe Ii),37.37235,-5.985392
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,67,Avenida La Borbolla (Montevideo),37.3742,-5.98521
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,68,Avda. La Borbolla (Dr. Pedro de Castro),37.3791,-5.9833
A5,Prado - Poligono Sur,PRADO DE S.SEBASTIAN,906,Prado San Sebastián (Carlos V,37.380455,-5.985875
A6,Prado - Bellavista,BELLAVISTA   ,916,Avenida Carlos V (Prado San Sebastián),37.38043,-5.986272
A6,Prado - Bellavista,BELLAVISTA   ,53,Avenida La Borbolla (Capitanía),37.3774147,-5.98424435
A6,Prado - Bellavista,BELLAVISTA   ,54,Avenida La Borbolla (Montevideo),37.3742943,-5.98542166
A6,Prado - Bellavista,BELLAVISTA   ,55,Avenida La Borbolla (Plaza América),37.3723564,-5.98561764
A6,Prado - Bellavista,BELLAVISTA   ,56,Manuel Siurot (Edificio La Estrella),37.3676,-5.985317
A6,Prado - Bellavista,BELLAVISTA   ,57,Manuel Siurot (Cardenal Ilundain),37.3642159,-5.983418
A6,Prado - Bellavista,BELLAVISTA   ,58,Manuel Siurot (Hospital V.Rocio),37.3612862,-5.981879
A6,Prado - Bellavista,BELLAVISTA   ,574,Manuel Siurot (Francisco Murillo),37.359478,-5.98084068
A6,Prado - Bellavista,BELLAVISTA   ,59,Manuel Siurot (Carretera Su Eminencia),37.3574,-5.97977
A6,Prado - Bellavista,BELLAVISTA   ,802,Avenida Holanda (Paraná),37.3544922,-5.981927
A6,Prado - Bellavista,BELLAVISTA   ,812,Avenida Italia (Ciudad deportiva),37.3511276,-5.98108864
A6,Prado - Bellavista,BELLAVISTA   ,816,Bergantín (Fragata),37.3504753,-5.978923
A6,Prado - Bellavista,BELLAVISTA   ,817,Avda. Reino Unido (Nª Sª del Pilar),37.349,-5.977021
A6,Prado - Bellavista,BELLAVISTA   ,504,Av. Reino Unido (Glta. Av. Jerez),37.34657,-5.97664833
A6,Prado - Bellavista,BELLAVISTA   ,666,Polonia (Av.Finlandia),37.3443336,-5.9762516
A6,Prado - Bellavista,BELLAVISTA   ,807,Avda. Jerez (Hospital Fremap),37.343338,-5.97415924
A6,Prado - Bellavista,BELLAVISTA   ,506,Avda. Jerez (Uralita),37.3342,-5.96963167
A6,Prado - Bellavista,BELLAVISTA   ,507,Avda. Jerez (Italica Isabelina),37.3318024,-5.968752
A6,Prado - Bellavista,BELLAVISTA   ,534,Avda. Bellavista (Edif. Vistabella),37.3287163,-5.96871948
A6,Prado - Bellavista,BELLAVISTA   ,508,Avda. Bellavista (Eduardo Miura),37.326786,-5.96943855
A6,Prado - Bellavista,BELLAVISTA   ,512,Avda. Bellavista (Asencio y Toledo),37.3241577,-5.968784
A6,Prado - Bellavista,BELLAVISTA   ,513,Avda. Bellavista (Colegio Lora Tamayo),37.32112,-5.968827
A6,Prado - Bellavista,BELLAVISTA   ,535,Avenida Bellavista (Hospital de Valme),37.31881,-5.969074
A6,Prado - Bellavista,BELLAVISTA   ,514,Avda. Bellavista (Nueva Bellavista),37.3158073,-5.969406
A6,Prado - Bellavista,BELLAVISTA   ,986,Ctra. Isla Menor (Inst. La Grasa),37.3142624,-5.97096348
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,986,Ctra. Isla Menor (Inst. La Grasa),37.3142624,-5.97096348
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,515,Avda. Bellavista (Nueva Bellavista),37.3159752,-5.96895552
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,529,Avenida Bellavista (Hospital de Valme),37.3189964,-5.96849442
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,516,Avenida Bellavista (Miguel Ángel),37.32107,-5.96849442
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,879,Avda. Bellavista (Asencio y Toledo),37.3244743,-5.96853733
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,511,Avda. Bellavista (Venta Antequera),37.3275566,-5.96886969
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,764,Glorieta Presos de Los Merinales,37.3295174,-5.967808
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,528,Avda. Jerez (Jardines de Hércules),37.3318138,-5.968419
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,517,Avda. Jerez (Uralita),37.3336372,-5.969063
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,505,María Galiana (Hospital Fremap),37.34336,-5.973333
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,520,María Galiana (Hospital Militar),37.34472,-5.97369766
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,742,María Galiana (Santa María de La Cabeza),37.346817,-5.97435236
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,860,Avenida Finlandia (Polonia),37.3441925,-5.97541046
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,942,Avda. Finlandia (Hungria),37.3435059,-5.98043537
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,51,Chipre (Avenida Alemania),37.34465,-5.98257065
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,617,Avenida Alemania (Suecia),37.3454,-5.980178
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,849,Paseo de Europa (Lyon),37.3480263,-5.979706
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,850,Avenida Francia (Avenida Grecia),37.34819,-5.981884
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,618,Avda. Dinamarca (Sadus),37.349144,-5.986798
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,857,Avenida Italia (Grecia),37.350296,-5.98536
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,858,Avenida Italia (Siena),37.3508,-5.98223543
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,814,Avenida Italia (Ciudad deportiva),37.3513031,-5.980564
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,811,Avenida Holanda (Paraná),37.3543625,-5.98170137
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,797,Dr. Fleming (Est. Benito Villamarín),37.35637,-5.9834075
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,61,Reina Mercedes (Gta. Alc. Parias Merry),37.3563766,-5.98641157
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,62,Reina Mercedes (E.S.I. Informática),37.35873,-5.986283
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,63,Reina Mercedes (Escuela de Arquitectura),37.36181,-5.986143
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,208,Sor Gregoria Santa Teresa,37.36442,-5.987318
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,872,La Palmera (Bueno Monreal),37.3674278,-5.986519
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,209,Paseo Las delicias (Glorieta Méjico),37.37014,-5.988246
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,210,Paseo Las delicias (Glta. Marineros),37.374115,-5.990649
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,40,Avenida María Luisa (La Raza),37.37881,-5.98973465
A6,Prado - Bellavista,PRADO DE S.SEBASTIAN,916,Avenida Carlos V (Prado San Sebastián),37.38043,-5.986272
A7,Circular Nocturno,TORNEO  ,765,Prado San Sebastián (Carlos V,37.3803978,-5.98566055
A7,Circular Nocturno,TORNEO  ,5,Avda. María Luisa (Teatro Lope de Vega),37.37834,-5.9901185
A7,Circular Nocturno,TORNEO  ,211,Virgen de Luján (Sebastián Elcano),37.37483,-5.995437
A7,Circular Nocturno,TORNEO  ,213,Virgen de Luján (Juan Ramón Jiménez),37.3747635,-5.99967
A7,Circular Nocturno,TORNEO  ,214,Virgen de Luján (Virgen de África),37.3746834,-6.002116
A7,Circular Nocturno,TORNEO  ,956,Santa Fe (Niebla),37.3751526,-6.004854
A7,Circular Nocturno,TORNEO  ,200,López de Gomara (Instituto Bécquer),37.3772049,-6.00651741
A7,Circular Nocturno,TORNEO  ,396,López de Gomara (San Martín de Porres),37.3798752,-6.008703
A7,Circular Nocturno,TORNEO  ,768,Ronda de Triana (San Vicente de Paúl),37.3829765,-6.010664
A7,Circular Nocturno,TORNEO  ,770,Ronda de Triana (Manuel Arellano),37.38537,-6.011238
A7,Circular Nocturno,TORNEO  ,772,Ronda Triana (C.D. Álvarez Gordón),37.3876534,-6.0108304
A7,Circular Nocturno,TORNEO  ,773,Cristo de La Expiración (Patrocinio),37.389698,-6.00965
A7,Circular Nocturno,TORNEO  ,688,Torneo (Estacion Plaza de Armas),37.39115,-6.002848
A7,Circular Nocturno,TORNEO  ,747,Torneo (San Laureano),37.3940048,-6.003508
A7,Circular Nocturno,TORNEO  ,15,Torneo (Baños),37.39629,-6.001936
A7,Circular Nocturno,TORNEO  ,780,Torneo (San Lorenzo),37.3979874,-6.0006566
A7,Circular Nocturno,TORNEO  ,16,Torneo (Puerta de San Juan),37.4008026,-5.99810076
A7,Circular Nocturno,TORNEO  ,809,Torneo (Barqueta),37.4035645,-5.99521446
A7,Circular Nocturno,PRADO SAN SEBASTIAN,809,Torneo (Barqueta),37.4035645,-5.99521446
A7,Circular Nocturno,PRADO SAN SEBASTIAN,18,Resolana (Feria),37.40335,-5.99221849
A7,Circular Nocturno,PRADO SAN SEBASTIAN,19,Parlamento de Andalucía (Macarena),37.40307,-5.98849
A7,Circular Nocturno,PRADO SAN SEBASTIAN,20,Ronda de Capuchinos (San Julián),37.3997269,-5.98382854
A7,Circular Nocturno,PRADO SAN SEBASTIAN,786,Ronda de Capuchinos (La Trinidad),37.3978653,-5.98153543
A7,Circular Nocturno,PRADO SAN SEBASTIAN,784,José Laguillo (Puerta Osario),37.3938,-5.982957
A7,Circular Nocturno,PRADO SAN SEBASTIAN,751,José Laguillo (Juan Antonio Cavestany),37.39219,-5.979242
A7,Circular Nocturno,PRADO SAN SEBASTIAN,755,José Laguillo (Estación de Santa Justa),37.3907433,-5.976683
A7,Circular Nocturno,PRADO SAN SEBASTIAN,293,Kansas City (Céfiro),37.3886948,-5.97351551
A7,Circular Nocturno,PRADO SAN SEBASTIAN,159,Luis de Morales (Luis Montoto),37.3855362,-5.972735
A7,Circular Nocturno,PRADO SAN SEBASTIAN,757,Luis de Morales (Est. Sánchez Pizjuán),37.3837471,-5.97309971
A7,Circular Nocturno,PRADO SAN SEBASTIAN,193,Av. San Fco. Javier (Camilo José Cela),37.38036,-5.974143
A7,Circular Nocturno,PRADO SAN SEBASTIAN,194,Av. San Fco. Javier (Av. Ramón y Cajal),37.378643,-5.97469568
A7,Circular Nocturno,PRADO SAN SEBASTIAN,927,Ramón y Cajal (Facultad Empresariales),37.37786,-5.97685766
A7,Circular Nocturno,PRADO SAN SEBASTIAN,984,Enramadilla (Apeadero San Bernardo),37.3786659,-5.978751
A7,Circular Nocturno,PRADO SAN SEBASTIAN,765,Prado San Sebastián (Carlos V,37.3803978,-5.98566055
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,679,Barriada El Gordillo,37.45115,-5.937338
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,877,Ctra. El Gordillo (Hiedra),37.4460068,-5.936351
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,876,Ctra. El Gordillo (Control de Vuelo),37.43979,-5.93893242
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,680,Ctra. El Gordillo (Cortijo Cordobés),37.4362946,-5.93890429
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,676,Vereda Poco Aceite (Venta Vargas),37.4292221,-5.9304285
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,677,Halcón (Mofeta),37.4308243,-5.926416
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,678,Vereda Poco Aceite (Venta Vargas),37.4294624,-5.930686
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,669,Ctra. de Brenes (San Cayetano),37.425457,-5.92854
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,306,Ciudad de Liria (Elda),37.4121971,-5.925772
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,308,Ciudad de Paterna (Ambulatorio),37.41264,-5.92785358
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,875,Aux. Autovía Madrid (Ulpiano Blanco),37.41372,-5.932848
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,874,Ulpiano Blanco (Aerop. Viejo),37.415947,-5.933583
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,564,Ulpiano Blanco (Bda. Aerop. Viejo),37.41886,-5.93268156
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,675,Ulpiano Blanco (Bda. Aerop. Viejo),37.4207878,-5.935648
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,681,Ctra. Valdezorras (Aerop. Viejo),37.425354,-5.940814
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,733,Ctra. Valdezorras (Rda. Super Norte),37.42324,-5.94677925
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,683,Ctra. Valdezorras (Centro Miraflores),37.4169464,-5.955577
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,685,Aux. Ronda Norte (Av. Pino Montano),37.4173775,-5.96682072
C6A,Circular Macarena Norte,VALDEZORRAS PINO MONTANO,596,Rda. Tamarguillo (Hipermercado),37.4168358,-5.97458839
